Model,MSO56B
Channel,CH2,,Channel,CH3,,Channel,CH4,,Channel,CH5,,Channel,CH6
Label,,,Label,,,Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10,,Sample Interval,3.20000000e-10
Record Length,125000,,Record Length,125000,,Record Length,125000,,Record Length,125000,,Record Length,125000
Zero Index,18749.25000000,,Zero Index,18749.25000000,,Zero Index,18749.25000000,,Zero Index,18749.25000000,,Zero Index,18749.25000000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,V,,Vertical Units,A
,,,,,,,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000,,yPosition,-3.000000

Labels,,,,,
TIME,CH2,CH3,CH4,CH5,CH6
2.83093600e-05,1.06125000e+02,1.00100000e+02,-1.12500000e-01,3.43750000e-02,-9.37500000e-03
2.83096800e-05,1.06275000e+02,9.99000000e+01,-9.06250000e-02,9.37500000e-03,-1.09375000e-02
2.83100000e-05,1.05775000e+02,1.00050000e+02,-1.43750000e-01,1.21875000e-01,-1.21875000e-02
2.83103200e-05,1.06475000e+02,1.00050000e+02,7.81250000e-02,1.46875000e-01,-1.31250000e-02
2.83106400e-05,1.06225000e+02,1.00650000e+02,4.06250000e-02,3.43750000e-02,-1.40625000e-02
2.83109600e-05,1.06375000e+02,9.99500000e+01,3.75000000e-02,5.93750000e-02,-1.43750000e-02
2.83112800e-05,1.06775000e+02,1.00600000e+02,-1.96875000e-01,7.18750000e-02,-1.46875000e-02
2.83116000e-05,1.06775000e+02,1.00850000e+02,-2.50000000e-02,2.53125000e-01,-1.46875000e-02
2.83119200e-05,1.06325000e+02,1.00200000e+02,1.25000000e-02,5.93750000e-02,-1.46875000e-02
2.83122400e-05,1.06025000e+02,1.00050000e+02,-2.50000000e-02,1.59375000e-01,-1.46875000e-02
2.83125600e-05,1.06175000e+02,1.00300000e+02,-6.25000000e-02,5.93750000e-02,-1.43750000e-02
2.83128800e-05,1.06475000e+02,1.00400000e+02,-1.00000000e-01,8.43750000e-02,-1.40625000e-02
2.83132000e-05,1.07075000e+02,1.00100000e+02,-3.75000000e-02,2.09375000e-01,-1.37500000e-02
2.83135200e-05,1.06175000e+02,1.00250000e+02,-3.75000000e-02,1.46875000e-01,-1.34375000e-02
2.83138400e-05,1.06275000e+02,1.00250000e+02,-5.00000000e-02,1.71875000e-01,-1.34375000e-02
2.83141600e-05,1.06275000e+02,9.99500000e+01,-8.75000000e-02,9.68750000e-02,-1.31250000e-02
2.83144800e-05,1.06175000e+02,1.00500000e+02,-8.75000000e-02,1.09375000e-01,-1.34375000e-02
2.83148000e-05,1.06175000e+02,1.00350000e+02,-6.25000000e-02,5.93750000e-02,-1.34375000e-02
2.83151200e-05,1.06575000e+02,1.00450000e+02,8.75000000e-02,1.09375000e-01,-1.40625000e-02
2.83154400e-05,1.05825000e+02,1.01000000e+02,1.25000000e-02,8.43750000e-02,-1.50000000e-02
2.83157600e-05,1.06325000e+02,1.00800000e+02,-1.25000000e-02,1.34375000e-01,-1.59375000e-02
2.83160800e-05,1.06575000e+02,1.00300000e+02,-2.50000000e-02,1.09375000e-01,-1.71875000e-02
2.83164000e-05,1.06125000e+02,1.00800000e+02,-1.25000000e-02,1.71875000e-01,-1.84375000e-02
2.83167200e-05,1.06225000e+02,1.00100000e+02,5.00000000e-02,-2.81250000e-02,-1.93750000e-02
2.83170400e-05,1.06125000e+02,9.99000000e+01,-2.50000000e-02,3.43750000e-02,-2.00000000e-02
2.83173600e-05,1.05925000e+02,1.00900000e+02,-1.31250000e-01,3.43750000e-02,-2.00000000e-02
2.83176800e-05,1.06375000e+02,1.00400000e+02,-5.00000000e-02,9.68750000e-02,-2.00000000e-02
2.83180000e-05,1.06225000e+02,1.00300000e+02,3.75000000e-02,1.09375000e-01,-1.96875000e-02
2.83183200e-05,1.06075000e+02,1.00200000e+02,-1.03125000e-01,-3.12500000e-03,-1.93750000e-02
2.83186400e-05,1.06125000e+02,1.00650000e+02,-1.12500000e-01,1.96875000e-01,-1.87500000e-02
2.83189600e-05,1.05975000e+02,1.00650000e+02,-6.25000000e-02,3.43750000e-02,-1.87500000e-02
2.83192800e-05,1.05675000e+02,1.00400000e+02,-2.50000000e-02,4.68750000e-02,-1.90625000e-02
2.83196000e-05,1.05975000e+02,1.00700000e+02,7.50000000e-02,9.68750000e-02,-1.93750000e-02
2.83199200e-05,1.06225000e+02,1.00350000e+02,-1.12500000e-01,5.93750000e-02,-1.96875000e-02
2.83202400e-05,1.06425000e+02,1.00100000e+02,1.50000000e-01,9.37500000e-03,-2.00000000e-02
2.83205600e-05,1.06425000e+02,1.00400000e+02,1.37500000e-01,4.68750000e-02,-2.00000000e-02
2.83208800e-05,1.06525000e+02,1.01050000e+02,2.50000000e-02,1.46875000e-01,-1.96875000e-02
2.83212000e-05,1.06175000e+02,1.00450000e+02,1.25000000e-02,-5.31250000e-02,-1.90625000e-02
2.83215200e-05,1.06125000e+02,1.00400000e+02,-6.25000000e-02,1.59375000e-01,-1.81250000e-02
2.83218400e-05,1.06425000e+02,1.00200000e+02,-1.25000000e-02,9.37500000e-03,-1.75000000e-02
2.83221600e-05,1.06325000e+02,1.00800000e+02,-7.50000000e-02,1.46875000e-01,-1.68750000e-02
2.83224800e-05,1.06925000e+02,1.00600000e+02,0.00000000e+00,7.18750000e-02,-1.71875000e-02
2.83228000e-05,1.06675000e+02,9.98500000e+01,7.50000000e-02,1.96875000e-01,-1.78125000e-02
2.83231200e-05,1.06425000e+02,1.00200000e+02,-2.50000000e-02,1.21875000e-01,-1.93750000e-02
2.83234400e-05,1.06575000e+02,1.00850000e+02,-3.75000000e-02,1.21875000e-01,-2.12500000e-02
2.83237600e-05,1.06725000e+02,1.00600000e+02,-2.50000000e-02,4.68750000e-02,-2.31250000e-02
2.83240800e-05,1.06225000e+02,1.00600000e+02,2.50000000e-02,1.21875000e-01,-2.50000000e-02
2.83244000e-05,1.06775000e+02,1.00300000e+02,1.25000000e-01,2.18750000e-02,-2.65625000e-02
2.83247200e-05,1.06775000e+02,1.00600000e+02,0.00000000e+00,1.09375000e-01,-2.71875000e-02
2.83250400e-05,1.05925000e+02,1.00250000e+02,-6.25000000e-02,8.43750000e-02,-2.68750000e-02
2.83253600e-05,1.06425000e+02,9.98500000e+01,6.25000000e-02,1.21875000e-01,-2.59375000e-02
2.83256800e-05,1.06425000e+02,1.00350000e+02,1.25000000e-01,1.34375000e-01,-2.37500000e-02
2.83260000e-05,1.05875000e+02,1.00550000e+02,1.25000000e-01,6.25000000e-03,-2.18750000e-02
2.83263200e-05,1.06325000e+02,1.00750000e+02,1.25000000e-02,2.37500000e-01,-1.93750000e-02
2.83266400e-05,1.06275000e+02,1.00600000e+02,1.25000000e-02,1.59375000e-01,-1.75000000e-02
2.83269600e-05,1.06625000e+02,1.00150000e+02,6.25000000e-02,1.59375000e-01,-1.56250000e-02
2.83272800e-05,1.06475000e+02,1.00350000e+02,-6.25000000e-02,6.25000000e-03,-1.43750000e-02
2.83276000e-05,1.06425000e+02,1.00550000e+02,-2.50000000e-02,2.12500000e-01,-1.40625000e-02
2.83279200e-05,1.06275000e+02,1.00000000e+02,-1.59375000e-01,2.90625000e-01,-1.43750000e-02
2.83282400e-05,1.06175000e+02,1.00450000e+02,-6.25000000e-02,6.87500000e-02,-1.46875000e-02
2.83285600e-05,1.06175000e+02,1.00650000e+02,8.75000000e-02,-4.06250000e-02,-1.53125000e-02
2.83288800e-05,1.06075000e+02,1.00050000e+02,-1.25000000e-02,5.93750000e-02,-1.62500000e-02
2.83292000e-05,1.06825000e+02,1.00250000e+02,0.00000000e+00,1.59375000e-01,-1.71875000e-02
2.83295200e-05,1.06675000e+02,1.00250000e+02,-7.81250000e-02,3.43750000e-02,-1.78125000e-02
2.83298400e-05,1.06675000e+02,1.00250000e+02,-1.68750000e-01,9.68750000e-02,-1.87500000e-02
2.83301600e-05,1.06825000e+02,1.00550000e+02,-4.68750000e-02,4.68750000e-02,-1.90625000e-02
2.83304800e-05,1.06075000e+02,1.00100000e+02,2.81250000e-02,9.68750000e-02,-2.00000000e-02
2.83308000e-05,1.06325000e+02,1.00500000e+02,1.50000000e-01,1.84375000e-01,-2.03125000e-02
2.83311200e-05,1.06425000e+02,1.00550000e+02,0.00000000e+00,-1.15625000e-01,-2.09375000e-02
2.83314400e-05,1.06575000e+02,9.99500000e+01,-8.75000000e-02,1.09375000e-01,-2.12500000e-02
2.83317600e-05,1.06125000e+02,1.00600000e+02,-2.50000000e-02,1.21875000e-01,-2.15625000e-02
2.83320800e-05,1.06375000e+02,1.00200000e+02,-2.50000000e-02,1.71875000e-01,-2.21875000e-02
2.83324000e-05,1.06225000e+02,1.00300000e+02,-7.50000000e-02,1.09375000e-01,-2.28125000e-02
2.83327200e-05,1.06125000e+02,1.00150000e+02,-1.25000000e-02,9.68750000e-02,-2.37500000e-02
2.83330400e-05,1.06325000e+02,9.98000000e+01,-2.50000000e-02,8.43750000e-02,-2.40625000e-02
2.83333600e-05,1.06725000e+02,1.00400000e+02,-7.50000000e-02,1.59375000e-01,-2.46875000e-02
2.83336800e-05,1.06675000e+02,1.00250000e+02,-3.75000000e-02,4.68750000e-02,-2.50000000e-02
2.83340000e-05,1.06875000e+02,1.01100000e+02,-6.25000000e-02,1.09375000e-01,-2.46875000e-02
2.83343200e-05,1.06375000e+02,1.01050000e+02,6.25000000e-02,5.93750000e-02,-2.46875000e-02
2.83346400e-05,1.06375000e+02,1.00600000e+02,0.00000000e+00,1.84375000e-01,-2.40625000e-02
2.83349600e-05,1.06325000e+02,1.00350000e+02,-1.00000000e-01,1.21875000e-01,-2.34375000e-02
2.83352800e-05,1.06575000e+02,1.00150000e+02,2.50000000e-02,1.46875000e-01,-2.21875000e-02
2.83356000e-05,1.06125000e+02,1.00350000e+02,7.50000000e-02,2.21875000e-01,-2.06250000e-02
2.83359200e-05,1.06425000e+02,1.00600000e+02,1.00000000e-01,1.21875000e-01,-1.84375000e-02
2.83362400e-05,1.06375000e+02,1.00500000e+02,-2.50000000e-02,1.46875000e-01,-1.62500000e-02
2.83365600e-05,1.06825000e+02,1.00550000e+02,-1.25000000e-02,5.93750000e-02,-1.37500000e-02
2.83368800e-05,1.05925000e+02,1.00350000e+02,-2.50000000e-02,8.43750000e-02,-1.15625000e-02
2.83372000e-05,1.06575000e+02,1.00700000e+02,1.37500000e-01,1.21875000e-01,-9.68750000e-03
2.83375200e-05,1.06225000e+02,1.00400000e+02,-1.34375000e-01,1.71875000e-01,-8.12500000e-03
2.83378400e-05,1.06175000e+02,1.00200000e+02,-5.00000000e-02,4.68750000e-02,-7.18750000e-03
2.83381600e-05,1.06325000e+02,1.00200000e+02,-6.25000000e-02,8.43750000e-02,-6.87500000e-03
2.83384800e-05,1.06775000e+02,1.00550000e+02,-2.50000000e-02,1.59375000e-01,-7.50000000e-03
2.83388000e-05,1.06825000e+02,1.00250000e+02,1.00000000e-01,9.68750000e-02,-8.75000000e-03
2.83391200e-05,1.06675000e+02,1.00750000e+02,-2.50000000e-02,1.46875000e-01,-1.06250000e-02
2.83394400e-05,1.06875000e+02,1.00450000e+02,1.25000000e-02,7.18750000e-02,-1.21875000e-02
2.83397600e-05,1.06475000e+02,1.00150000e+02,5.00000000e-02,2.34375000e-01,-1.40625000e-02
2.83400800e-05,1.06225000e+02,1.00350000e+02,-8.75000000e-02,1.43750000e-01,-1.53125000e-02
2.83404000e-05,1.06075000e+02,1.00000000e+02,-7.50000000e-02,2.56250000e-01,-1.62500000e-02
2.83407200e-05,1.05875000e+02,1.00050000e+02,-8.75000000e-02,1.75000000e-01,-1.65625000e-02
2.83410400e-05,1.06325000e+02,1.00100000e+02,2.50000000e-02,-9.06250000e-02,-1.65625000e-02
2.83413600e-05,1.06475000e+02,9.99000000e+01,-3.75000000e-02,-7.81250000e-02,-1.59375000e-02
2.83416800e-05,1.06125000e+02,1.00100000e+02,2.50000000e-02,1.25000000e-01,-1.50000000e-02
2.83420000e-05,1.06475000e+02,1.00600000e+02,1.25000000e-02,-3.12500000e-03,-1.43750000e-02
2.83423200e-05,1.06275000e+02,1.00700000e+02,3.75000000e-02,1.71875000e-01,-1.40625000e-02
2.83426400e-05,1.06525000e+02,1.00750000e+02,-7.50000000e-02,1.34375000e-01,-1.37500000e-02
2.83429600e-05,1.06025000e+02,9.99500000e+01,3.75000000e-02,5.93750000e-02,-1.40625000e-02
2.83432800e-05,1.06225000e+02,1.00450000e+02,-2.50000000e-02,1.59375000e-01,-1.46875000e-02
2.83436000e-05,1.06475000e+02,1.00250000e+02,3.75000000e-02,1.34375000e-01,-1.56250000e-02
2.83439200e-05,1.06325000e+02,1.00450000e+02,0.00000000e+00,-3.12500000e-03,-1.65625000e-02
2.83442400e-05,1.06375000e+02,1.00350000e+02,-1.25000000e-02,1.46875000e-01,-1.75000000e-02
2.83445600e-05,1.06575000e+02,1.00550000e+02,3.75000000e-02,1.09375000e-01,-1.87500000e-02
2.83448800e-05,1.07275000e+02,9.96000000e+01,-2.50000000e-02,5.93750000e-02,-1.93750000e-02
2.83452000e-05,1.06725000e+02,1.00750000e+02,6.25000000e-02,1.96875000e-01,-2.00000000e-02
2.83455200e-05,1.06275000e+02,1.00600000e+02,-7.50000000e-02,1.59375000e-01,-2.00000000e-02
2.83458400e-05,1.06275000e+02,1.00450000e+02,-6.56250000e-02,1.46875000e-01,-1.96875000e-02
2.83461600e-05,1.06425000e+02,1.00250000e+02,-1.12500000e-01,9.68750000e-02,-1.87500000e-02
2.83464800e-05,1.06575000e+02,1.00200000e+02,-9.06250000e-02,-5.31250000e-02,-1.78125000e-02
2.83468000e-05,1.06275000e+02,1.00250000e+02,-1.00000000e-01,9.68750000e-02,-1.62500000e-02
2.83471200e-05,1.05975000e+02,1.01000000e+02,0.00000000e+00,4.68750000e-02,-1.46875000e-02
2.83474400e-05,1.07275000e+02,1.00300000e+02,1.25000000e-02,4.68750000e-02,-1.31250000e-02
2.83477600e-05,1.06575000e+02,1.00350000e+02,0.00000000e+00,1.96875000e-01,-1.21875000e-02
2.83480800e-05,1.06225000e+02,1.00250000e+02,3.75000000e-02,2.21875000e-01,-1.15625000e-02
2.83484000e-05,1.06275000e+02,1.00600000e+02,-1.25000000e-02,1.71875000e-01,-1.18750000e-02
2.83487200e-05,1.05925000e+02,1.00450000e+02,-8.75000000e-02,1.59375000e-01,-1.31250000e-02
2.83490400e-05,1.06425000e+02,1.00200000e+02,1.50000000e-01,5.93750000e-02,-1.50000000e-02
2.83493600e-05,1.06625000e+02,1.00500000e+02,-1.25000000e-02,1.71875000e-01,-1.71875000e-02
2.83496800e-05,1.06525000e+02,1.00250000e+02,-6.25000000e-02,1.46875000e-01,-2.00000000e-02
2.83500000e-05,1.06375000e+02,1.00600000e+02,-8.75000000e-02,6.87500000e-02,-2.21875000e-02
2.83503200e-05,1.06175000e+02,1.00250000e+02,-5.00000000e-02,2.68750000e-01,-2.43750000e-02
2.83506400e-05,1.06575000e+02,1.00100000e+02,-3.75000000e-02,1.62500000e-01,-2.59375000e-02
2.83509600e-05,1.06075000e+02,1.00450000e+02,-9.06250000e-02,1.25000000e-01,-2.68750000e-02
2.83512800e-05,1.06375000e+02,1.00200000e+02,-1.25000000e-02,2.09375000e-01,-2.68750000e-02
2.83516000e-05,1.06375000e+02,1.00250000e+02,7.50000000e-02,1.34375000e-01,-2.62500000e-02
2.83519200e-05,1.06475000e+02,1.00550000e+02,6.25000000e-02,8.43750000e-02,-2.46875000e-02
2.83522400e-05,1.06475000e+02,1.00100000e+02,-7.50000000e-02,1.59375000e-01,-2.31250000e-02
2.83525600e-05,1.06375000e+02,1.00650000e+02,8.75000000e-02,1.46875000e-01,-2.09375000e-02
2.83528800e-05,1.06275000e+02,1.00450000e+02,7.50000000e-02,-3.12500000e-03,-1.90625000e-02
2.83532000e-05,1.06175000e+02,1.00150000e+02,-1.56250000e-01,7.18750000e-02,-1.71875000e-02
2.83535200e-05,1.06775000e+02,1.00100000e+02,-2.50000000e-02,4.68750000e-02,-1.56250000e-02
2.83538400e-05,1.06125000e+02,1.00550000e+02,0.00000000e+00,1.46875000e-01,-1.46875000e-02
2.83541600e-05,1.06025000e+02,1.00000000e+02,0.00000000e+00,1.46875000e-01,-1.43750000e-02
2.83544800e-05,1.06425000e+02,1.00150000e+02,-5.00000000e-02,1.46875000e-01,-1.46875000e-02
2.83548000e-05,1.06275000e+02,1.00900000e+02,-5.00000000e-02,-1.06250000e-01,-1.56250000e-02
2.83551200e-05,1.06475000e+02,1.00200000e+02,2.50000000e-02,1.50000000e-01,-1.65625000e-02
2.83554400e-05,1.06225000e+02,1.00400000e+02,8.75000000e-02,2.34375000e-01,-1.71875000e-02
2.83557600e-05,1.06525000e+02,9.98000000e+01,-8.75000000e-02,2.18750000e-02,-1.81250000e-02
2.83560800e-05,1.06625000e+02,1.00300000e+02,6.25000000e-02,1.59375000e-01,-1.84375000e-02
2.83564000e-05,1.06425000e+02,1.00350000e+02,-7.50000000e-02,9.68750000e-02,-1.87500000e-02
2.83567200e-05,1.06675000e+02,1.00300000e+02,1.12500000e-01,4.68750000e-02,-1.84375000e-02
2.83570400e-05,1.06475000e+02,1.00350000e+02,-1.25000000e-02,4.68750000e-02,-1.78125000e-02
2.83573600e-05,1.06225000e+02,1.00500000e+02,-8.75000000e-02,-6.25000000e-03,-1.75000000e-02
2.83576800e-05,1.05775000e+02,1.00050000e+02,-5.00000000e-02,1.87500000e-01,-1.71875000e-02
2.83580000e-05,1.06275000e+02,1.00300000e+02,0.00000000e+00,1.96875000e-01,-1.71875000e-02
2.83583200e-05,1.06675000e+02,9.99500000e+01,-1.25000000e-02,-1.56250000e-02,-1.78125000e-02
2.83586400e-05,1.06325000e+02,1.00500000e+02,-1.25000000e-02,1.21875000e-01,-1.87500000e-02
2.83589600e-05,1.06725000e+02,1.00650000e+02,-1.25000000e-02,8.43750000e-02,-2.00000000e-02
2.83592800e-05,1.06275000e+02,1.00250000e+02,3.75000000e-02,8.43750000e-02,-2.12500000e-02
2.83596000e-05,1.05975000e+02,1.00200000e+02,1.25000000e-02,7.18750000e-02,-2.21875000e-02
2.83599200e-05,1.06325000e+02,1.00650000e+02,-6.25000000e-02,1.21875000e-01,-2.25000000e-02
2.83602400e-05,1.06025000e+02,1.00850000e+02,7.50000000e-02,2.09375000e-01,-2.28125000e-02
2.83605600e-05,1.06325000e+02,1.00150000e+02,3.75000000e-02,9.68750000e-02,-2.18750000e-02
2.83608800e-05,1.05925000e+02,1.00200000e+02,-5.00000000e-02,7.18750000e-02,-2.06250000e-02
2.83612000e-05,1.06475000e+02,1.00400000e+02,-2.50000000e-02,1.96875000e-01,-1.87500000e-02
2.83615200e-05,1.06425000e+02,1.00350000e+02,-1.25000000e-02,5.93750000e-02,-1.71875000e-02
2.83618400e-05,1.06175000e+02,1.00400000e+02,1.12500000e-01,9.37500000e-03,-1.53125000e-02
2.83621600e-05,1.06425000e+02,1.00400000e+02,-1.25000000e-02,-6.56250000e-02,-1.37500000e-02
2.83624800e-05,1.06575000e+02,1.00800000e+02,6.25000000e-02,2.09375000e-01,-1.28125000e-02
2.83628000e-05,1.06325000e+02,1.00750000e+02,8.75000000e-02,1.59375000e-01,-1.25000000e-02
2.83631200e-05,1.06725000e+02,1.00650000e+02,-1.25000000e-02,5.93750000e-02,-1.28125000e-02
2.83634400e-05,1.06575000e+02,1.00350000e+02,-2.50000000e-02,3.43750000e-02,-1.37500000e-02
2.83637600e-05,1.06375000e+02,1.00150000e+02,-1.12500000e-01,1.09375000e-01,-1.53125000e-02
2.83640800e-05,1.06525000e+02,1.00950000e+02,6.25000000e-02,-5.31250000e-02,-1.68750000e-02
2.83644000e-05,1.06425000e+02,1.00900000e+02,3.75000000e-02,4.68750000e-02,-1.87500000e-02
2.83647200e-05,1.05925000e+02,1.00400000e+02,3.75000000e-02,1.34375000e-01,-2.00000000e-02
2.83650400e-05,1.05825000e+02,1.00750000e+02,8.75000000e-02,1.09375000e-01,-2.12500000e-02
2.83653600e-05,1.06575000e+02,1.00650000e+02,-2.50000000e-02,1.71875000e-01,-2.18750000e-02
2.83656800e-05,1.06375000e+02,1.00100000e+02,-5.00000000e-02,5.93750000e-02,-2.18750000e-02
2.83660000e-05,1.06375000e+02,9.97500000e+01,-1.31250000e-01,3.43750000e-02,-2.15625000e-02
2.83663200e-05,1.06425000e+02,1.00150000e+02,1.25000000e-01,1.34375000e-01,-2.09375000e-02
2.83666400e-05,1.06425000e+02,1.00700000e+02,5.00000000e-02,3.43750000e-02,-2.03125000e-02
2.83669600e-05,1.06275000e+02,1.00600000e+02,3.75000000e-02,-1.56250000e-02,-1.90625000e-02
2.83672800e-05,1.06525000e+02,1.00000000e+02,-7.50000000e-02,1.84375000e-01,-1.81250000e-02
2.83676000e-05,1.06075000e+02,1.00200000e+02,2.50000000e-02,4.68750000e-02,-1.68750000e-02
2.83679200e-05,1.06575000e+02,1.00350000e+02,3.75000000e-02,-1.56250000e-02,-1.56250000e-02
2.83682400e-05,1.06225000e+02,9.97000000e+01,-2.50000000e-02,1.09375000e-01,-1.46875000e-02
2.83685600e-05,1.06625000e+02,9.94500000e+01,-1.00000000e-01,2.09375000e-01,-1.34375000e-02
2.83688800e-05,1.06675000e+02,1.00900000e+02,0.00000000e+00,2.09375000e-01,-1.28125000e-02
2.83692000e-05,1.06175000e+02,1.00700000e+02,0.00000000e+00,9.68750000e-02,-1.25000000e-02
2.83695200e-05,1.06475000e+02,1.00300000e+02,3.75000000e-02,2.18750000e-02,-1.25000000e-02
2.83698400e-05,1.06325000e+02,1.00550000e+02,-3.75000000e-02,1.59375000e-01,-1.31250000e-02
2.83701600e-05,1.06275000e+02,1.00150000e+02,-6.25000000e-02,1.46875000e-01,-1.37500000e-02
2.83704800e-05,1.05825000e+02,1.00300000e+02,1.25000000e-02,1.09375000e-01,-1.50000000e-02
2.83708000e-05,1.06375000e+02,1.00150000e+02,1.62500000e-01,1.71875000e-01,-1.59375000e-02
2.83711200e-05,1.06225000e+02,1.00500000e+02,1.25000000e-02,1.71875000e-01,-1.68750000e-02
2.83714400e-05,1.06275000e+02,1.00700000e+02,-8.75000000e-02,9.68750000e-02,-1.75000000e-02
2.83717600e-05,1.06625000e+02,9.98500000e+01,-2.50000000e-02,1.21875000e-01,-1.78125000e-02
2.83720800e-05,1.06275000e+02,9.99500000e+01,1.87500000e-01,5.93750000e-02,-1.78125000e-02
2.83724000e-05,1.06425000e+02,1.00050000e+02,-2.50000000e-02,-6.56250000e-02,-1.81250000e-02
2.83727200e-05,1.06275000e+02,1.00200000e+02,-1.00000000e-01,-3.12500000e-03,-1.81250000e-02
2.83730400e-05,1.06275000e+02,1.00200000e+02,5.00000000e-02,1.46875000e-01,-1.84375000e-02
2.83733600e-05,1.06325000e+02,1.00250000e+02,6.25000000e-02,1.84375000e-01,-1.90625000e-02
2.83736800e-05,1.06525000e+02,9.97500000e+01,-1.15625000e-01,9.68750000e-02,-2.03125000e-02
2.83740000e-05,1.06425000e+02,1.00500000e+02,-3.75000000e-02,1.09375000e-01,-2.21875000e-02
2.83743200e-05,1.06625000e+02,9.96500000e+01,-1.84375000e-01,2.34375000e-01,-2.43750000e-02
2.83746400e-05,1.06525000e+02,1.00350000e+02,-5.00000000e-02,-4.06250000e-02,-2.68750000e-02
2.83749600e-05,1.06525000e+02,1.00600000e+02,-1.25000000e-02,5.93750000e-02,-2.93750000e-02
2.83752800e-05,1.06025000e+02,1.00600000e+02,1.25000000e-02,1.56250000e-01,-3.18750000e-02
2.83756000e-05,1.06175000e+02,1.00600000e+02,-1.25000000e-02,3.18750000e-01,-3.37500000e-02
2.83759200e-05,1.06275000e+02,1.00550000e+02,2.50000000e-02,1.37500000e-01,-3.50000000e-02
2.83762400e-05,1.06025000e+02,9.98500000e+01,2.50000000e-02,-6.25000000e-02,-3.56250000e-02
2.83765600e-05,1.06425000e+02,9.99000000e+01,-3.75000000e-02,4.68750000e-02,-3.53125000e-02
2.83768800e-05,1.06025000e+02,1.00550000e+02,-7.50000000e-02,8.43750000e-02,-3.43750000e-02
2.83772000e-05,1.06425000e+02,1.00600000e+02,7.50000000e-02,3.43750000e-02,-3.25000000e-02
2.83775200e-05,1.06475000e+02,1.00550000e+02,2.50000000e-02,1.21875000e-01,-3.03125000e-02
2.83778400e-05,1.06475000e+02,1.00350000e+02,-2.81250000e-02,1.21875000e-01,-2.78125000e-02
2.83781600e-05,1.06175000e+02,1.00000000e+02,-1.68750000e-01,3.43750000e-02,-2.46875000e-02
2.83784800e-05,1.05925000e+02,1.00450000e+02,-5.93750000e-02,-2.81250000e-02,-2.21875000e-02
2.83788000e-05,1.06175000e+02,1.00250000e+02,3.12500000e-03,-7.81250000e-02,-1.93750000e-02
2.83791200e-05,1.06175000e+02,1.00250000e+02,1.37500000e-01,9.68750000e-02,-1.71875000e-02
2.83794400e-05,1.06275000e+02,1.00100000e+02,1.12500000e-01,7.18750000e-02,-1.53125000e-02
2.83797600e-05,1.06825000e+02,1.00500000e+02,9.37500000e-03,5.93750000e-02,-1.37500000e-02
2.83800800e-05,1.06275000e+02,1.00250000e+02,-1.56250000e-01,1.96875000e-01,-1.28125000e-02
2.83804000e-05,1.05975000e+02,1.00200000e+02,-9.37500000e-03,9.68750000e-02,-1.25000000e-02
2.83807200e-05,1.06375000e+02,9.99500000e+01,-5.93750000e-02,-3.12500000e-03,-1.25000000e-02
2.83810400e-05,1.06475000e+02,1.00450000e+02,-7.50000000e-02,3.43750000e-02,-1.28125000e-02
2.83813600e-05,1.06025000e+02,1.00250000e+02,6.25000000e-02,1.71875000e-01,-1.31250000e-02
2.83816800e-05,1.06275000e+02,1.00000000e+02,2.50000000e-02,-6.56250000e-02,-1.34375000e-02
2.83820000e-05,1.06325000e+02,1.00450000e+02,-2.50000000e-02,7.18750000e-02,-1.34375000e-02
2.83823200e-05,1.06175000e+02,1.00500000e+02,-3.75000000e-02,-2.81250000e-02,-1.31250000e-02
2.83826400e-05,1.05925000e+02,9.99500000e+01,-1.12500000e-01,1.84375000e-01,-1.31250000e-02
2.83829600e-05,1.06375000e+02,1.00350000e+02,1.25000000e-02,9.68750000e-02,-1.28125000e-02
2.83832800e-05,1.06225000e+02,1.00550000e+02,-1.34375000e-01,1.09375000e-01,-1.25000000e-02
2.83836000e-05,1.06375000e+02,1.00700000e+02,-1.00000000e-01,4.68750000e-02,-1.28125000e-02
2.83839200e-05,1.06425000e+02,1.00100000e+02,-7.50000000e-02,1.34375000e-01,-1.31250000e-02
2.83842400e-05,1.05975000e+02,1.00300000e+02,-5.00000000e-02,1.46875000e-01,-1.40625000e-02
2.83845600e-05,1.06075000e+02,1.00300000e+02,3.75000000e-02,-5.31250000e-02,-1.50000000e-02
2.83848800e-05,1.06325000e+02,1.00000000e+02,-5.00000000e-02,5.93750000e-02,-1.62500000e-02
2.83852000e-05,1.06375000e+02,1.00650000e+02,0.00000000e+00,5.93750000e-02,-1.71875000e-02
2.83855200e-05,1.05825000e+02,1.01100000e+02,5.00000000e-02,8.43750000e-02,-1.81250000e-02
